name,slug,category,province,regency,district,village,address,latitude,longitude,price_min,price_max,is_free,opening_time,closing_time,is_open_24h,days_open,facilities,images,rating,review_count,popularity,visitor_count,safety,cleanliness,beauty,road_access,crowd_level,hidden_gem_score,phone,is_trending,is_featured,_real
Museum Perjuangan Bogor,museum-perjuangan-bogor,budaya,Banten,Kota Tangerang Selatan,Kecamatan Medang,Kelurahan Tegal Rejo,"Museum Perjuangan Bogor, Kota Tangerang Selatan, Provinsi Banten, Indonesia",-6.592889,106.788349,21481.83,31974.33,False,08:00,17:00,False,fri|mon|sat|sun|tue|wed,mushola|tiket|wc,"https://loremflickr.com/800/600/temple,indonesia?lock=3515108208|https://loremflickr.com/800/600/temple,indonesia?lock=3515108215|https://loremflickr.com/800/600/temple,indonesia?lock=3515108221|https://loremflickr.com/800/600/temple,indonesia?lock=3515108237",5.0,307,68,233600,4.37,4.0,4.61,3.52,4.83,54.13,08129524995,False,False,
Museum Bengkulu,museum-bengkulu,budaya,Sumatera Selatan,Kota Lubuklinggau,Kecamatan Gamping,Kelurahan Cibodas,"Museum Bengkulu, Kota Lubuklinggau, Provinsi Sumatera Selatan, Indonesia",-3.815668,102.287588,7385.91,,False,06:00,19:00,False,fri|mon|sat|sun|tue|wed,mushola|papan_informasi|souvenir|tiket,"https://loremflickr.com/800/600/temple,indonesia?lock=1839500453|https://loremflickr.com/800/600/temple,indonesia?lock=1839500460|https://loremflickr.com/800/600/temple,indonesia?lock=1839500466|https://loremflickr.com/800/600/temple,indonesia?lock=1839500482",5.0,529,91,226884,4.79,3.78,3.9,3.75,4.26,50.04,08722225261,False,False,
Museum Layang-layang Indonesia,museum-layang-layang-indonesia,budaya,DKI Jakarta,Jakarta Selatan,Kecamatan Sumberjaya,Kampung Cijeruk,"Museum Layang-layang Indonesia, Kota Administrasi Jakarta Selatan, Provinsi DKI Jakarta, Indonesia",-6.3078,106.79059,37557.43,50733.43,False,07:00,19:00,False,fri|mon|sat|sun|thu|tue|wed,mushola|papan_informasi|parkir|souvenir|tiket|wc,"https://commons.wikimedia.org/wiki/Special:FilePath/Museum%20Layang-layang%20Panoramic.JPG?width=800|https://loremflickr.com/800/600/temple,indonesia?lock=586696668|https://loremflickr.com/800/600/temple,indonesia?lock=586696675|https://loremflickr.com/800/600/temple,indonesia?lock=586696681",5.0,108,38,23207,3.58,4.21,4.47,4.32,3.44,72.94,08514796022,False,False,
Monumen Kapal Selam,monumen-kapal-selam,budaya,Jawa Timur,Kota Surabaya,Kecamatan Margasari,Desa Sukamulya,"Monumen Kapal Selam, Kota Surabaya, Provinsi Jawa Timur, Indonesia",-7.26552,112.75027,14009.85,18319.3,False,08:00,18:00,False,fri|mon|sat|thu|tue|wed,mushola|papan_informasi|parkir|souvenir|tiket|wc,"https://commons.wikimedia.org/wiki/Special:FilePath/Submarine%20Monument%20Surabaya%202.JPG?width=800|https://loremflickr.com/800/600/temple,indonesia?lock=781480258|https://loremflickr.com/800/600/temple,indonesia?lock=781480265|https://loremflickr.com/800/600/temple,indonesia?lock=781480271",5.0,159,35,40805,3.14,3.06,3.99,2.71,3.73,65.09,08961281774,False,False,
Museum Manusia Purba Sangiran,museum-manusia-purba-sangiran,budaya,Jawa Tengah,Kota Surakarta,Kecamatan Medang,Kampung Cijeruk,"Museum Manusia Purba Sangiran, Kota Surakarta, Provinsi Jawa Tengah, Indonesia",-7.45331,110.83435,28834.58,46682.79,False,07:00,19:00,False,fri|mon|sat|sun|thu|tue|wed,papan_informasi|tiket|wc,"https://commons.wikimedia.org/wiki/Special:FilePath/Museum%20manusia%20purba%20sangiran.png?width=800|https://loremflickr.com/800/600/temple,indonesia?lock=2327330897|https://loremflickr.com/800/600/temple,indonesia?lock=2327330904|https://loremflickr.com/800/600/temple,indonesia?lock=2327330910",5.0,95,22,78718,3.16,4.85,4.36,3.84,3.92,73.96,08924436533,False,False,
Museum Karst Indonesia,museum-karst-indonesia,budaya,Jawa Tengah,Kota Surakarta,Kecamatan Sindang,Kelurahan Tegal Rejo,"Museum Karst Indonesia, Kota Surakarta, Provinsi Jawa Tengah, Indonesia",-8.0412,110.78318,0,,True,07:00,22:00,False,fri|mon|sat|sun|thu|tue|wed,mushola|papan_informasi|souvenir|wc,"https://commons.wikimedia.org/wiki/Special:FilePath/Museum%20Karst%20-%20panoramio%20%281%29.jpg?width=800|https://loremflickr.com/800/600/temple,indonesia?lock=1795973764|https://loremflickr.com/800/600/temple,indonesia?lock=1795973771|https://loremflickr.com/800/600/temple,indonesia?lock=1795973777",5.0,271,47,68159,4.49,3.86,3.5,3.4,3.12,69.25,08901925388,False,False,
Museum Kayu Sampit,museum-kayu-sampit,budaya,Kalimantan Barat,Sintang,Kecamatan Kencana,Desa Cihideung,"Museum Kayu Sampit, Kabupaten Sintang, Provinsi Kalimantan Barat, Indonesia",-2.538422,112.958797,32231.47,,False,07:00,17:00,False,fri|mon|sat|sun|thu|tue|wed,papan_informasi|parkir|souvenir|wc,"https://commons.wikimedia.org/wiki/Special:FilePath/Museum%20Kayu%20Sampit%20001.jpg?width=800|https://loremflickr.com/800/600/temple,indonesia?lock=3388957783|https://loremflickr.com/800/600/temple,indonesia?lock=3388957790|https://loremflickr.com/800/600/temple,indonesia?lock=3388957796",5.0,74,17,59539,3.69,4.72,3.87,2.69,2.72,78.55,08498795451,False,False,
Museum Polri,museum-polri,budaya,DKI Jakarta,Jakarta Selatan,Kecamatan Wonosari,Kelurahan Margasari,"Museum Polri, Kota Administrasi Jakarta Selatan, Provinsi DKI Jakarta, Indonesia",-6.2393,106.8027,23002.35,27312.61,False,08:00,22:00,False,mon|sat|sun|thu|tue|wed,mushola|parkir|souvenir|tiket,"https://commons.wikimedia.org/wiki/Special:FilePath/Museum%20polri%2002.jpg?width=800|https://loremflickr.com/800/600/temple,indonesia?lock=235535399|https://loremflickr.com/800/600/temple,indonesia?lock=235535406|https://loremflickr.com/800/600/temple,indonesia?lock=235535412",5.0,44,15,25222,4.9,3.78,3.9,2.89,2.52,81.47,08635305217,False,False,
Siola,siola,budaya,Jawa Timur,Kota Surabaya,Kecamatan Sukamaju,Kampung Mulya Sari,"Siola, Kota Surabaya, Provinsi Jawa Timur, Indonesia",-7.25875,112.738778,3084.89,3192.53,False,06:00,17:00,False,fri|mon|sat|sun|thu|tue|wed,souvenir|tiket|wc,"https://commons.wikimedia.org/wiki/Special:FilePath/Tunjungan%20Siola%20di%202022%20%28infobox%29.jpg?width=800|https://loremflickr.com/800/600/temple,indonesia?lock=2382900467|https://loremflickr.com/800/600/temple,indonesia?lock=2382900474|https://loremflickr.com/800/600/temple,indonesia?lock=2382900480",5.0,28,9,19053,3.11,4.2,4.71,4.4,3.12,77.91,08631331076,False,False,
Museum Bank Indonesia Padang,museum-bank-indonesia-padang,budaya,Sumatera Barat,Kota Padang,Kecamatan Mulyasari,Desa Rancabango,"Museum Bank Indonesia Padang, Kota Padang, Provinsi Sumatera Barat, Indonesia",-0.96449,100.35827,23219.47,29452.89,False,08:00,22:00,False,fri|mon|sat|sun|thu|tue|wed,papan_informasi|souvenir|tiket|wc,"https://commons.wikimedia.org/wiki/Special:FilePath/COLLECTIE%20TROPENMUSEUM%20Kantoor%20van%20de%20Javasche%20Bank%20en%20het%20monument%20voor%20W.H.%20de%20Greve%20TMnr%2010015479.jpg?width=800|https://loremflickr.com/800/600/temple,indonesia?lock=1461216733|https://loremflickr.com/800/600/temple,indonesia?lock=1461216740|https://loremflickr.com/800/600/temple,indonesia?lock=1461216746",5.0,44,11,13782,3.58,4.05,4.7,4.25,3.51,80.1,08284137782,False,False,
Museum Graha Bhakti Antara,museum-graha-bhakti-antara,budaya,DKI Jakarta,Jakarta Pusat,Kecamatan Cibiru,Desa Sumber Mukti,"Museum Graha Bhakti Antara, Kota Administrasi Jakarta Pusat, Provinsi DKI Jakarta, Indonesia",-6.16581,106.8339,37335.84,,False,08:00,19:00,False,fri|mon|sat|sun|thu|tue|wed,keluarga|mushola|souvenir|tiket|wc,"https://loremflickr.com/800/600/temple,indonesia?lock=1557389578|https://loremflickr.com/800/600/temple,indonesia?lock=1557389585|https://loremflickr.com/800/600/temple,indonesia?lock=1557389591|https://loremflickr.com/800/600/temple,indonesia?lock=1557389607",5.0,6,2,2323,3.35,4.02,4.0,3.73,4.73,68.34,08546892384,False,False,
Museum PDRI,museum-pdri,budaya,Sumatera Barat,Lima Puluh Kota,Kecamatan Sindang,Desa Sukamaju,"Museum PDRI, Kabupaten Lima Puluh Kota, Provinsi Sumatera Barat, Indonesia",-0.021203,100.369323,25463.95,,False,07:00,19:00,False,fri|mon|sat|sun|thu|tue|wed,mushola|papan_informasi|souvenir|wc,"https://upload.wikimedia.org/wikipedia/commons/thumb/b/bb/Monumen_Nasional_Bela_Negara_PDRI.jpg/960px-Monumen_Nasional_Bela_Negara_PDRI.jpg?utm_source=id.wikipedia.org&utm_campaign=api&utm_content=thumbnail|https://commons.wikimedia.org/wiki/Special:FilePath/Museum%20PDRI%20Sumbar%2032.jpg?width=800|https://loremflickr.com/800/600/temple,indonesia?lock=2406448277|https://loremflickr.com/800/600/temple,indonesia?lock=2406448284",5.0,5,1,2830,3.94,3.86,3.76,3.1,3.71,72.42,08976233885,False,False,
Museum di Tengah Kebun,museum-di-tengah-kebun,budaya,DKI Jakarta,Jakarta Selatan,Kecamatan Margasari,Kampung Babakan,"Museum di Tengah Kebun, Kota Administrasi Jakarta Selatan, Provinsi DKI Jakarta, Indonesia",-6.296328,106.795031,17357.03,18702.23,False,07:00,19:00,False,fri|mon|sat|sun|thu|wed,mushola|parkir|wc,"https://upload.wikimedia.org/wikipedia/commons/thumb/b/b8/Museum_kebun_01.jpg/960px-Museum_kebun_01.jpg?utm_source=id.wikipedia.org&utm_campaign=api&utm_content=thumbnail|https://commons.wikimedia.org/wiki/Special:FilePath/Museum%20kebun%2001.jpg?width=800|https://loremflickr.com/800/600/temple,indonesia?lock=2069110170|https://loremflickr.com/800/600/temple,indonesia?lock=2069110177",5.0,3,1,2548,3.93,3.23,4.18,3.92,3.52,76.89,08691131561,False,False,
Museum Keprajuritan Indonesia,museum-keprajuritan-indonesia,budaya,DKI Jakarta,Jakarta Timur,Kecamatan Mulyasari,Kelurahan Karang Sari,"Museum Keprajuritan Indonesia, Kota Administrasi Jakarta Timur, Provinsi DKI Jakarta, Indonesia",-6.305834,106.897264,48866.89,78900.46,False,07:00,22:00,False,fri|mon|sat|sun|tue|wed,mushola|papan_informasi|parkir|wc,"https://loremflickr.com/800/600/temple,indonesia?lock=3405035026|https://loremflickr.com/800/600/temple,indonesia?lock=3405035033|https://loremflickr.com/800/600/temple,indonesia?lock=3405035039|https://loremflickr.com/800/600/temple,indonesia?lock=3405035055",5.0,79,26,50566,3.71,3.81,4.65,3.51,4.1,72.24,08275148712,False,True,
Museum Mandala Bhakti,museum-mandala-bhakti,budaya,Jawa Tengah,Kota Semarang,Kecamatan Medang,Kampung Cibodas,"Museum Mandala Bhakti, Kota Semarang, Provinsi Jawa Tengah, Indonesia",-6.984521,110.409309,1786.67,,False,08:00,17:00,False,fri|mon|sat|sun|thu|tue|wed,papan_informasi|parkir|wc,"https://upload.wikimedia.org/wikipedia/commons/thumb/1/19/Museum_Mandala_Bhakti_met_op_de_voorgrond_het_monument_Tugu_Muda_aan_de_Taman_Tugu_Muda_te_Semarang%2C_KITLV_D13345.tiff/lossy-page1-960px-Museum_Mandala_Bhakti_met_op_de_voorgrond_het_monument_Tugu_Muda_aan_de_Taman_Tugu_Muda_te_Semarang%2C_KITLV_D13345.tiff.jpg?utm_source=id.wikipedia.org&utm_campaign=api&utm_content=thumbnail|https://loremflickr.com/800/600/temple,indonesia?lock=3387525051|https://loremflickr.com/800/600/temple,indonesia?lock=3387525058|https://loremflickr.com/800/600/temple,indonesia?lock=3387525064",5.0,67,15,23642,3.49,3.68,3.54,4.13,3.68,73.18,08192193530,False,False,
Museum Perkembangan Islam Jawa Tengah,museum-perkembangan-islam-jawa-tengah,budaya,Jawa Tengah,Kota Semarang,Kecamatan Kencana,Desa Cipedes,"Museum Perkembangan Islam Jawa Tengah, Kota Semarang, Provinsi Jawa Tengah, Indonesia",-6.98465,110.44654,46103.2,66286.31,False,06:00,17:00,False,mon|sat|sun|thu|tue|wed,papan_informasi|parkir|tiket,"https://loremflickr.com/800/600/temple,indonesia?lock=3814652070|https://loremflickr.com/800/600/temple,indonesia?lock=3814652077|https://loremflickr.com/800/600/temple,indonesia?lock=3814652083|https://loremflickr.com/800/600/temple,indonesia?lock=3814652099",5.0,97,17,39771,4.3,4.13,4.49,3.96,4.68,72.07,08635263983,False,True,
Museum Telekomunikasi,museum-telekomunikasi,budaya,DKI Jakarta,Jakarta Timur,Kecamatan Tanjungsari,Desa Cipedes,"Museum Telekomunikasi, Kota Administrasi Jakarta Timur, Provinsi DKI Jakarta, Indonesia",-6.302777,106.890653,47139.19,71653.86,False,07:00,18:00,False,fri|sat|sun|thu|tue|wed,mushola|papan_informasi|parkir|solo|souvenir|wc,"https://upload.wikimedia.org/wikipedia/commons/a/ad/Patih_Gajah_Mada.jpg?utm_source=id.wikipedia.org&utm_campaign=api&utm_content=thumbnail_unscaled|https://commons.wikimedia.org/wiki/Special:FilePath/Patih%20Gajah%20Mada.jpg?width=800|https://loremflickr.com/800/600/temple,indonesia?lock=3807538035|https://loremflickr.com/800/600/temple,indonesia?lock=3807538042",5.0,46,19,38241,4.17,3.38,4.59,3.27,2.82,82.56,08981097158,False,False,
Museum Situs Kotta Cinna,museum-situs-kotta-cinna,budaya,Sumatera Utara,Kota Medan,Kecamatan Sumberjaya,Desa Pasar Baru,"Museum Situs Kotta Cinna, Kota Medan, Provinsi Sumatera Utara, Indonesia",3.723243,98.656755,13550.19,22271.3,False,06:00,22:00,False,fri|mon|sat|sun|thu|tue|wed,papan_informasi|parkir|souvenir|wc,"https://loremflickr.com/800/600/temple,indonesia?lock=488142395|https://loremflickr.com/800/600/temple,indonesia?lock=488142402|https://loremflickr.com/800/600/temple,indonesia?lock=488142408|https://loremflickr.com/800/600/temple,indonesia?lock=488142424",5.0,38,14,13801,3.97,3.67,4.78,3.35,3.58,72.57,08969704539,False,True,
Museum Rumah Budaya Tembi,museum-rumah-budaya-tembi,budaya,Jawa Tengah,Boyolali,Kecamatan Kencana,Desa Sumber Rejo,"Museum Rumah Budaya Tembi, Kabupaten Boyolali, Provinsi Jawa Tengah, Indonesia",-7.86987,110.35619,6277.8,8890.37,False,08:00,18:00,False,sat|sun,mushola|papan_informasi|souvenir|wc,"https://loremflickr.com/800/600/temple,indonesia?lock=2300381740|https://loremflickr.com/800/600/temple,indonesia?lock=2300381747|https://loremflickr.com/800/600/temple,indonesia?lock=2300381753|https://loremflickr.com/800/600/temple,indonesia?lock=2300381769",5.0,44,15,34950,3.54,4.62,4.08,3.95,3.36,77.33,08775274776,False,False,
Museum Timor Timur,museum-timor-timur,budaya,DKI Jakarta,Jakarta Timur,Kecamatan Sukamaju,Desa Cikalong,"Museum Timor Timur, Kota Administrasi Jakarta Timur, Provinsi DKI Jakarta, Indonesia",-6.303259,106.901458,34139.91,53903.65,False,06:00,17:00,False,sat|sun,mushola|tiket|wc,"https://upload.wikimedia.org/wikipedia/commons/thumb/3/34/Museum_of_East_Timor.jpg/960px-Museum_of_East_Timor.jpg?utm_source=id.wikipedia.org&utm_campaign=api&utm_content=thumbnail|https://commons.wikimedia.org/wiki/Special:FilePath/Museum%20of%20East%20Timor.jpg?width=800|https://loremflickr.com/800/600/temple,indonesia?lock=618700039|https://loremflickr.com/800/600/temple,indonesia?lock=618700046",5.0,152,31,36389,4.76,4.76,4.71,4.27,3.35,80.53,08377021547,False,False,
Museum Sadurengas,museum-sadurengas,budaya,Kalimantan Selatan,Kotabaru,Kecamatan Margasari,Kampung Cipedes,"Museum Sadurengas, Kabupaten Kotabaru, Provinsi Kalimantan Selatan, Indonesia",-1.94808,116.211,18762.75,19827.01,False,08:00,22:00,False,fri|mon|sat|sun|thu|tue|wed,mushola|papan_informasi|pasangan|souvenir|tiket|wc,"https://upload.wikimedia.org/wikipedia/commons/thumb/4/47/Museum_Sadurengas_171224001.JPG/960px-Museum_Sadurengas_171224001.JPG?utm_source=id.wikipedia.org&utm_campaign=api&utm_content=thumbnail|https://commons.wikimedia.org/wiki/Special:FilePath/Museum%20Sadurengas%20171224001.JPG?width=800|https://loremflickr.com/800/600/temple,indonesia?lock=3336491821|https://loremflickr.com/800/600/temple,indonesia?lock=3336491828",5.0,40,13,16958,4.09,3.81,3.63,3.83,3.53,67.89,08304506276,False,False,
Bayt Al-Qur'an Al-Akbar,bayt-al-qur'an-al-akbar,budaya,Jambi,Kota Jambi,Kecamatan Kedawung,Desa Sumber Mukti,"Bayt Al-Qur'an Al-Akbar, Kota Jambi, Provinsi Jambi, Indonesia",-3.01146,104.704132,16958.43,19295.1,False,08:00,22:00,False,sat|sun,mushola|papan_informasi|parkir|souvenir|tiket|wc,"https://upload.wikimedia.org/wikipedia/commons/a/af/Quran_Raksasa.jpg?utm_source=id.wikipedia.org&utm_campaign=api&utm_content=thumbnail_unscaled|https://loremflickr.com/800/600/temple,indonesia?lock=1603943788|https://loremflickr.com/800/600/temple,indonesia?lock=1603943795|https://loremflickr.com/800/600/temple,indonesia?lock=1603943801",5.0,112,41,26749,3.84,3.46,4.18,3.29,3.49,68.15,08985588720,False,False,
Museum Probolinggo,museum-probolinggo,budaya,Jawa Timur,Kota Probolinggo,Kecamatan Beringin,Kelurahan Cijeruk,"Museum Probolinggo, Kota Probolinggo, Provinsi Jawa Timur, Indonesia",-7.75082,113.21577,16260.3,25266.99,False,06:00,18:00,False,fri|mon|sun|thu|tue|wed,keluarga|mushola|papan_informasi|parkir|souvenir|tiket|wc,"https://loremflickr.com/800/600/temple,indonesia?lock=793476956|https://loremflickr.com/800/600/temple,indonesia?lock=793476963|https://loremflickr.com/800/600/temple,indonesia?lock=793476969|https://loremflickr.com/800/600/temple,indonesia?lock=793476985",5.0,29,11,19140,4.03,3.52,3.96,2.95,2.75,76.02,08442637824,False,False,
Gedung Juang Tambun,gedung-juang-tambun,budaya,Jawa Barat,Karawang,Kecamatan Kedawung,Kelurahan Tegal Rejo,"Gedung Juang Tambun, Kabupaten Karawang, Provinsi Jawa Barat, Indonesia",-6.259257,107.05462,32130.7,37610.95,False,07:00,18:00,False,fri|mon|sat|sun|tue|wed,anak|mushola|papan_informasi|parkir|souvenir|tiket|wc,"https://upload.wikimedia.org/wikipedia/id/thumb/c/c8/Reynan-gedung-juang-tambun-2014-12-21-612_result.jpg/960px-Reynan-gedung-juang-tambun-2014-12-21-612_result.jpg?utm_source=id.wikipedia.org&utm_campaign=api&utm_content=thumbnail|https://commons.wikimedia.org/wiki/Special:FilePath/Gedung%20Juang%2045%20Tambun.jpg?width=800|https://loremflickr.com/800/600/temple,indonesia?lock=842687133|https://loremflickr.com/800/600/temple,indonesia?lock=842687140",5.0,76,22,57863,4.48,3.41,4.54,4.19,3.95,76.98,08237776720,False,False,
Museum Lampung,museum-lampung,budaya,Lampung,Kota Bandar Lampung,Kecamatan Pondok,Kelurahan Margasari,"Museum Lampung, Kota Bandar Lampung, Provinsi Lampung, Indonesia",-5.37223,105.24092,35675.26,,False,08:00,22:00,False,fri|mon|sat|sun|thu|tue|wed,anak|papan_informasi|parkir|souvenir|tiket|wc,"https://loremflickr.com/800/600/temple,indonesia?lock=530484883|https://loremflickr.com/800/600/temple,indonesia?lock=530484890|https://loremflickr.com/800/600/temple,indonesia?lock=530484896|https://loremflickr.com/800/600/temple,indonesia?lock=530484912",5.0,332,71,223865,3.79,4.21,4.59,3.83,4.96,58.99,08676205899,False,False,
Museum Purbakala Pleret,museum-purbakala-pleret,budaya,Jawa Tengah,Boyolali,Kecamatan Cikole,Kampung Sukamaju,"Museum Purbakala Pleret, Kabupaten Boyolali, Provinsi Jawa Tengah, Indonesia",-7.86829,110.40524,0,,True,08:00,18:00,False,fri|mon|sat|sun|thu|tue|wed,mushola|papan_informasi|parkir|souvenir,"https://upload.wikimedia.org/wikipedia/commons/thumb/9/99/Museum_Pleret.jpg/960px-Museum_Pleret.jpg?utm_source=id.wikipedia.org&utm_campaign=api&utm_content=thumbnail|https://loremflickr.com/800/600/temple,indonesia?lock=1293241065|https://loremflickr.com/800/600/temple,indonesia?lock=1293241072|https://loremflickr.com/800/600/temple,indonesia?lock=1293241078",5.0,184,46,119198,4.36,4.7,3.61,2.84,2.92,64.44,08565354612,False,False,
Memorial Jenderal Besar Soeharto,memorial-jenderal-besar-soeharto,budaya,Jawa Tengah,Kota Magelang,Kecamatan Tegal,Kampung Rancabango,"Memorial Jenderal Besar Soeharto, Kota Magelang, Provinsi Jawa Tengah, Indonesia",-7.791243,110.281279,21740.83,37888.64,False,06:00,19:00,False,fri|mon|sat|sun|thu|tue|wed,mushola|papan_informasi|souvenir|tiket,"https://loremflickr.com/800/600/temple,indonesia?lock=3656641486|https://loremflickr.com/800/600/temple,indonesia?lock=3656641493|https://loremflickr.com/800/600/temple,indonesia?lock=3656641499|https://loremflickr.com/800/600/temple,indonesia?lock=3656641515",5.0,122,51,22652,4.8,3.8,4.25,4.09,4.1,69.34,08952320311,False,False,
Museum Soesilo Soedarman,museum-soesilo-soedarman,budaya,Jawa Tengah,Cilacap,Kecamatan Kedawung,Kampung Tegal Rejo,"Museum Soesilo Soedarman, Kabupaten Cilacap, Provinsi Jawa Tengah, Indonesia",-7.60034,109.21211,44749.6,70026.05,False,06:00,22:00,False,fri|mon|sun|thu|tue|wed,mushola|pasangan|souvenir|tiket,"https://loremflickr.com/800/600/temple,indonesia?lock=902532168|https://loremflickr.com/800/600/temple,indonesia?lock=902532175|https://loremflickr.com/800/600/temple,indonesia?lock=902532181|https://loremflickr.com/800/600/temple,indonesia?lock=902532197",5.0,10,4,4321,4.86,3.15,3.87,4.03,3.8,76.18,08663712862,False,False,
